"","number","c1","c2","c3","c4","c6","c7","c8","c10","c11","c12","c13","c14","c17","c18","c19","c20","c21","c22"
"70753",70746,72.04987205,53.05016893,26.42558495,22.05065332,31.05051269,11.92581152,17.67572168,22.05065332,-14.19878027,-14.8237705,-10.94883105,-21.07367285,28.92554589,2.42595996,-0.074000977,4.675924804,-12.82380175,-145.6967256
"70762",70755,41.42535058,39.17538573,28.17555761,26.67558105,45.30029003,16.17574511,21.55066113,0.175995117,-16.57374316,-16.19874902,-33.32348144,-17.69872558,13.42578808,-4.323934569,-0.198999023,9.425850584,-18.07371972,-197.3209189
"70796",70789,-5.573915038,-9.323856443,-1.823973632,3.425944335,-3.448948241,-1.698975586,-24.44862011,-29.69853808,-32.07350097,-17.19873339,-21.94865917,-7.323887694,-26.94858105,-20.07368847,0.05099707,0.675987304,-4.073938476,739.4144442
"70820",70813,30.80051659,41.67534667,5.050918944,11.05082519,8.425866209,11.17582324,-33.94847167,20.80067285,-1.073985351,-1.698975586,17.80071972,21.30066503,24.42561621,-0.448995117,-0.074000977,17.67572168,23.80062597,119.5491299
"70863",70856,44.67529979,43.80031347,3.550942382,0.925983398,0.925983398,-18.32371582,-49.07323534,-11.44882324,9.800844724,0.425991211,10.67583105,3.175948241,13.05079394,10.17583886,-0.074000977,-11.69881933,-2.573961913,-191.4460107
"70871",70864,29.67553417,26.550583,-6.698897459,-8.448870115,-20.57368066,-23.57363378,-57.07311034,-16.57374316,3.675940429,11.55081738,12.30080566,25.42560058,16.80073535,8.550864256,0.05099707,-19.94869042,-0.573993164,-213.695663
"70907",70900,54.42514745,14.30077441,12.80079785,11.67581543,9.050856443,-1.448979492,-15.0737666,9.050856443,24.42561621,11.17582324,56.1751201,31.30050878,3.175948241,9.425850584,-0.074000977,7.675877928,16.55073925,-186.3210908
"70930",70923,66.67495604,31.05051269,19.17569824,-2.32396582,1.800969726,-5.823911131,-40.6983662,18.42570996,27.42556933,7.17588574,55.55012987,31.05051269,22.17565136,16.92573339,-0.32399707,7.17588574,16.6757373,58.42508495
"70964",70957,83.29969627,23.30063378,18.67570605,14.17577636,41.05035644,43.67531542,57.67509667,13.30079004,11.67581543,7.800875975,61.30004002,34.17546386,26.550583,22.92563964,0.175995117,36.17543261,27.80056347,249.6720966
"71052",71045,15.42575683,-48.6982412,-15.82375488,-12.19881152,-9.698850584,1.550973632,29.92553027,4.925920897,0.05099707,10.05084082,38.3003994,28.92554589,-22.57364941,-7.948877928,-0.074000977,-9.073860349,4.925920897,334.9207646
"71057",71050,16.42574121,-41.94834667,-14.44877636,-6.073907225,-7.323887694,-0.074000977,30.17552636,4.675924804,-1.323981445,8.675862303,35.30044628,19.67569042,-15.69875683,-2.448963867,-0.074000977,-8.323872068,-3.198952148,401.0447313
"71088",71081,1.425975586,-36.9484248,-6.948893553,10.17583886,20.05068457,31.92549902,52.92517089,-22.19865527,-22.07365722,-5.698913085,-3.073954101,-12.44880761,-27.94856542,-14.19878027,-0.074000977,-5.573915038,-19.82369238,92.54955174
"71121",71114,30.92551464,-14.32377832,-2.448963867,-3.573946288,13.80078222,6.550895506,-1.073985351,21.67565917,15.80075097,8.300868162,32.6754873,9.050856443,6.8008916,0.550989258,0.175995117,14.92576464,8.675862303,-31.44851073
"71138",71131,39.55037987,4.175932616,9.800844724,8.675862303,9.17585449,22.05065332,38.42539745,33.30047753,3.175948241,6.300899413,34.42545995,6.300899413,26.67558105,15.30075879,0.05099707,20.30068066,16.05074707,-651.8138172
"71163",71156,-22.8236455,-30.69852245,-5.573915038,-0.074000977,-10.57383691,-7.573883787,28.05055956,-11.69881933,-8.323872068,12.80079785,-16.57374316,-24.07362597,-26.57358691,1.425975586,0.05099707,-22.94864355,-36.19843651,308.1711825
"71180",71173,-31.44851073,-18.32371582,-0.698991211,2.300961913,4.050934569,-2.198967773,25.42560058,-15.44876074,-14.19878027,-7.948877928,-42.94833104,-27.32357519,-16.19874902,-6.823895506,-0.074000977,-15.94875293,-43.94831542,273.2967275
"71200",71193,10.67583105,15.80075097,5.425913085,-4.69892871,31.67550292,-6.823895506,12.42580371,27.67556542,3.925936522,0.175995117,15.05076269,18.42570996,17.30072753,14.30077441,0.175995117,11.30082129,12.30080566,-14.32377832
"71210",71203,27.55056738,28.80054784,14.8007666,9.425850584,27.42556933,17.80071972,32.92548339,49.80021971,7.800875975,2.05096582,30.05052831,15.42575683,26.42558495,2.175963867,-0.074000977,29.30054003,29.05054394,14.05077832
"71215",71208,15.17576074,6.050903319,1.675971679,0.05099707,16.92573339,5.675909178,21.05066894,26.05059081,-0.074000977,-8.073875975,10.55083301,6.175901366,9.17585449,-3.698944335,0.175995117,21.05066894,18.05071582,64.54998924
"71247",71240,-4.198936522,19.42569433,18.550708,16.30074316,19.92568652,22.67564355,40.92535839,17.80071972,-0.823989258,18.30071191,-3.948940429,17.80071972,2.42595996,-9.823848631,0.175995117,21.05066894,10.30083691,-350.8185204
"71266",71259,-3.198952148,5.925905272,10.17583886,6.300899413,-0.573993164,-2.948956054,-7.44888574,11.55081738,7.800875975,1.800969726,-10.82383301,7.17588574,-0.948987304,3.300946288,-0.074000977,9.300852537,-2.32396582,176.2982431
"71270",71263,-21.19867089,0.425991211,-5.448916991,-3.698944335,-18.94870605,-8.698866209,5.175916991,-4.69892871,-4.823926757,1.175979492,-44.82330175,-23.32363769,-13.94878418,-14.44877636,0.175995117,-7.198889647,-32.57349316,235.5473173
"71323",71316,-87.94762791,-2.448963867,3.925936522,-4.823926757,4.80092285,20.05068457,-28.6985537,-2.573961913,0.175995117,4.675924804,-16.32374707,21.92565527,-15.19876464,-7.948877928,-0.074000977,39.42538183,44.17530761,-62.32302831
"71403",71396,59.67506542,45.55028612,22.42564746,15.92574902,29.17554199,21.92565527,-29.32354394,45.80028222,15.67575293,3.050950195,34.80045409,18.8007041,50.92520214,12.17580761,0.175995117,8.425866209,19.30069628,65.29997752
"71413",71406,71.42488182,-19.0737041,-16.44874511,-8.573868162,-23.44863574,0.800985351,-13.69878808,-0.573993164,-5.698913085,-4.948924804,-19.19870214,-31.57350878,-3.448948241,-13.1987959,-0.074000977,-32.32349706,-17.07373535,-118.9471435
"71419",71412,15.42575683,-16.32374707,-0.573993164,3.425944335,-24.19862402,-4.823926757,-30.19853027,-21.82366113,-11.32382519,-16.9487373,-43.57332128,-33.57347753,-9.44885449,-4.323934569,-0.448995117,-40.44837011,-33.94847167,-169.9463466
"71428",71421,46.17527636,8.675862303,10.55083301,16.92573339,8.550864256,28.55055175,0.550989258,12.9257959,4.050934569,-5.948909178,-16.44874511,-15.44876074,14.30077441,6.175901366,-0.074000977,-17.32373144,-8.823864256,-191.9460029
"71454",71447,38.5503955,18.42570996,-1.698975586,-10.82383301,-24.07362597,-17.57372753,-6.073907225,14.17577636,11.80081347,-3.573946288,16.92573339,20.80067285,20.30068066,9.675846677,0.175995117,-10.57383691,16.92573339,-177.1962334
"71456",71449,34.05046581,12.30080566,3.675940429,-11.94881543,-8.573868162,-17.94872168,-14.19878027,-2.073969726,7.800875975,-10.32384082,-7.823879881,-19.44869824,19.05070019,14.8007666,-0.074000977,-3.948940429,-4.073938476,-214.3206533
"71486",71479,-17.44872949,-21.32366894,-4.448932616,0.675987304,-24.44862011,-14.69877246,-11.57382129,-21.07367285,-19.0737041,-5.07392285,-31.44851073,-23.19863964,-16.69874121,-5.948909178,-0.198999023,-18.94870605,-14.94876855,133.4239131
"71506",71499,-20.69867871,-4.448932616,-1.323981445,7.050887694,8.800860349,5.675909178,-4.448932616,-44.6983037,-28.6985537,-3.198952148,-40.32337206,-12.32380957,-27.44857324,-22.07365722,-0.074000977,13.92578027,-10.69883496,299.2963212
"71531",71524,-29.69853808,-4.69892871,-8.573868162,-2.448963867,-9.573852537,-11.69881933,-17.57372753,-36.82342675,-38.07340722,0.425991211,-40.19837401,-15.32376269,-16.82373925,-27.57357128,-0.074000977,-4.073938476,-14.57377441,-60.57305565
"71548",71541,-8.823864256,17.92571777,8.925858396,8.300868162,3.675940429,9.300852537,1.300977539,-6.448901366,-9.073860349,-5.823911131,-10.19884277,13.05079394,11.30082129,14.42577246,0.05099707,27.17557324,22.67564355,-40.32337206
"71554",71547,-34.07346972,6.550895506,-1.448979492,2.925952148,2.800954101,-10.69883496,-3.323950195,-28.07356347,-20.69867871,-10.07384472,-38.8233955,-11.82381738,-0.448995117,5.300915038,-0.198999023,1.675971679,-3.698944335,-5.823911131
"71570",71563,-24.07362597,2.925952148,8.550864256,4.550926757,5.175916991,-18.69870996,4.80092285,5.050918944,9.300852537,-3.323950195,-17.94872168,-11.69881933,14.05077832,14.67576855,-0.074000977,2.550958007,-7.573883787,-142.6967724
"71576",71569,-28.44855761,-3.073954101,8.675862303,5.425913085,29.05054394,0.05099707,20.92567089,2.300961913,5.425913085,-0.948987304,-20.57368066,-16.57374316,3.050950195,18.550708,-0.074000977,21.92565527,-11.69881933,341.295665
"71605",71598,-29.69853808,4.550926757,0.675987304,3.175948241,3.300946288,15.17576074,25.80059472,-7.948877928,-29.44854199,-8.948862303,-13.07379785,-26.69858495,-5.698913085,6.425897459,-0.074000977,10.55083301,-2.948956054,222.1725263
"71606",71599,-26.69858495,1.175979492,0.05099707,3.550942382,7.550879881,15.55075488,25.30060253,1.175979492,-24.69861621,-6.823895506,-10.19884277,-37.19842089,-5.448916991,1.800969726,0.05099707,9.050856443,-8.073875975,215.7976259
"71612",71605,-44.19831151,-3.698944335,5.925905272,-5.07392285,-18.19871777,-3.823942382,-6.198905272,4.675924804,-1.323981445,-0.074000977,-7.823879881,-4.69892871,-5.07392285,6.8008916,-0.074000977,-13.44879199,-3.448948241,314.1710888
"71619",71612,-62.44802635,-21.44866699,-11.0738291,-6.073907225,-5.573915038,-2.69895996,-9.573852537,-2.32396582,-7.323887694,7.050887694,-9.573852537,2.05096582,-21.94865917,-11.44882324,-0.32399707,-10.82383301,-5.948909178,219.6725654
"71628",71621,-27.82356738,-1.823973632,1.925967773,10.30083691,11.92581152,22.42564746,38.42539745,7.675877928,8.425866209,7.425881834,17.17572949,29.80053222,-7.198889647,-5.573915038,-0.074000977,13.42578808,30.92551464,73.17485447
"71644",71637,-30.8235205,-7.573883787,-0.698991211,-5.823911131,-5.07392285,-6.573899413,-11.44882324,11.55081738,22.17565136,5.925905272,5.550911131,4.80092285,-2.448963867,8.300868162,0.05099707,-15.82375488,-4.69892871,-117.572165
"71658",71651,-6.073907225,2.675956054,-11.94881543,-13.69878808,0.175995117,-7.948877928,-4.823926757,16.17574511,6.425897459,7.300883787,3.925936522,11.42581933,8.300868162,0.175995117,0.05099707,1.050981445,15.30075879,-55.44813573
"71697",71690,-8.073875975,-11.57382129,-13.69878808,-7.0738916,-5.948909178,6.050903319,10.30083691,27.42556933,17.92571777,10.67583105,32.92548339,23.55062988,6.050903319,5.425913085,-0.074000977,-1.698975586,18.67570605,29.67553417
"71718",71711,-19.57369628,3.550942382,2.675956054,-11.32382519,-22.19865527,-17.19873339,-16.69874121,2.925952148,18.67570605,-7.573883787,-3.573946288,-22.8236455,9.800844724,14.67576855,0.05099707,-14.19878027,-15.32376269,273.9217177
"71723",71716,-21.82366113,-6.323903319,-2.948956054,-8.573868162,10.17583886,3.050950195,-7.698881834,15.55075488,27.55056738,6.925889647,10.55083301,9.925842771,3.675940429,11.30082129,0.05099707,0.550989258,2.42595996,339.4206943
"71728",71721,-15.69875683,-1.573977539,1.300977539,-1.573977539,15.92574902,1.925967773,0.550989258,15.55075488,18.550708,4.80092285,13.17579199,8.800860349,5.675909178,6.675893553,0.175995117,2.42595996,12.17580761,272.4217411
"71750",71743,-23.19863964,-18.94870605,-5.698913085,-9.323856443,-21.69866308,-13.94878418,-11.57382129,-5.823911131,21.80065722,-5.198920897,5.925905272,0.800985351,-17.44872949,9.050856443,-0.074000977,-10.44883886,-1.823973632,-111.5722588
"71764",71757,-7.698881834,-28.82355175,-13.07379785,-14.69877246,-7.573883787,0.175995117,6.8008916,-12.32380957,-3.948940429,5.175916991,16.55073925,18.67570605,-26.44858886,-15.94875293,-0.074000977,1.925967773,24.6756123,-122.3220908
"71772",71765,25.55059863,13.80078222,-3.448948241,-7.573883787,13.05079394,5.300915038,-4.573930663,4.175932616,4.675924804,1.800969726,21.55066113,20.42567871,8.425866209,5.800907225,-0.074000977,23.30063378,32.80048534,-39.44838573
"71781",71774,-17.44872949,-5.448916991,-12.19881152,-15.69875683,-18.57371191,-20.69867871,-18.823708,-27.94856542,-14.32377832,-19.82369238,-19.19870214,-44.44830761,-15.19876464,2.42595996,-0.074000977,-16.07375097,-21.19867089,-171.3213252
"71799",71792,-1.448979492,-0.074000977,6.175901366,-1.323981445,8.800860349,3.550942382,6.550895506,-2.32396582,-12.82380175,2.675956054,4.80092285,8.925858396,-8.948862303,-9.698850584,-0.198999023,18.8007041,5.300915038,-930.1844676
"71806",71799,3.050950195,3.800938476,15.67575293,9.550848631,29.30054003,13.17579199,14.05077832,-9.698850584,-21.82366113,-12.44880761,7.425881834,3.425944335,-11.32382519,-6.073907225,-0.074000977,32.55048925,21.67565917,-18.32371582
"71817",71810,8.175870115,-5.323918944,1.550973632,2.800954101,-15.32376269,6.925889647,8.550864256,-7.198889647,-0.698991211,-1.198983398,14.17577636,14.30077441,-3.573946288,-8.948862303,0.300993164,20.6756748,18.30071191,144.5487392
"71828",71821,-14.57377441,-22.07365722,-8.573868162,-0.074000977,-28.19856152,-7.198889647,-4.573930663,-28.6985537,-18.07371972,-12.32380957,-15.19876464,-20.9486748,-16.69874121,-7.823879881,-0.198999023,7.675877928,-5.698913085,247.1721357
"71835",71828,-4.823926757,-9.323856443,-1.073985351,3.050950195,-14.69877246,-6.073907225,-12.57380566,-8.573868162,-1.698975586,-7.823879881,-14.19878027,-28.32355956,1.050981445,4.80092285,0.05099707,2.550958007,-15.44876074,302.5462704
"71860",71853,8.675862303,8.675862303,10.55083301,7.925874022,3.050950195,9.550848631,9.550848631,1.800969726,-0.074000977,3.050950195,12.30080566,17.67572168,6.550895506,-0.198999023,0.300993164,3.300946288,15.42575683,-20.19868652
"71898",71891,4.300930663,2.300961913,8.800860349,6.925889647,2.42595996,13.42578808,0.300993164,-12.44880761,-3.573946288,9.300852537,-15.94875293,-4.573930663,11.30082129,9.050856443,0.05099707,3.675940429,2.05096582,-116.1971865
"71925",71918,10.05084082,33.05048144,13.17579199,1.550973632,18.42570996,9.425850584,3.050950195,15.17576074,14.17577636,-1.073985351,-1.323981445,-0.948987304,36.55042675,17.42572558,0.05099707,10.67583105,1.300977539,41.05035644
"71973",71966,-18.19871777,-0.573993164,-2.198967773,0.550989258,-2.573961913,0.550989258,-1.573977539,8.300868162,-12.57380566,-4.323934569,-12.07381347,-18.19871777,8.050872068,-7.198889647,0.05099707,6.550895506,8.050872068,-56.6981162
"71974",71967,-20.07368847,-0.573993164,-4.323934569,-1.073985351,-0.573993164,2.300961913,-2.948956054,5.550911131,-7.0738916,-2.073969726,-15.32376269,-12.57380566,5.925905272,-6.948893553,0.05099707,1.300977539,3.925936522,-35.19845214
"72006",71999,-13.82378613,7.800875975,9.800844724,14.92576464,22.92563964,19.30069628,-3.198952148,-22.69864746,-53.82316112,-23.0736416,-3.948940429,-13.32379394,-3.573946288,-1.823973632,-0.074000977,21.05066894,9.050856443,-116.3221845
"72012",72005,-18.57371191,15.55075488,6.675893553,8.800860349,13.30079004,2.300961913,-21.57366503,-23.82362988,-57.19810838,-23.82362988,-13.1987959,-30.19853027,-0.948987304,-6.448901366,-0.198999023,18.8007041,4.050934569,448.043997
"72059",72052,16.17574511,41.42535058,13.55078613,1.425975586,15.80075097,13.17579199,-2.823958007,44.05030956,30.42552245,-0.948987304,44.55030175,15.42575683,41.67534667,14.67576855,-0.32399707,43.05032519,20.17568261,186.9230771
"72082",72075,-19.94869042,2.05096582,5.675909178,7.17588574,23.80062597,18.30071191,2.175963867,0.800985351,-19.44869824,-12.82380175,12.6757998,3.300946288,3.050950195,10.17583886,-0.074000977,15.42575683,11.80081347,-48.6982412
"72089",72082,-14.07378222,3.675940429,7.925874022,0.550989258,6.050903319,1.925967773,6.675893553,4.175932616,0.925983398,-0.32399707,17.17572949,2.175963867,0.175995117,-9.323856443,0.05099707,11.92581152,7.300883787,-21.94865917
"72095",72088,-39.82337987,-21.57366503,-18.94870605,-11.94881543,-7.948877928,-8.448870115,-9.44885449,-30.44852636,-5.948909178,-8.323872068,-19.94869042,-15.57375879,-28.9485498,-13.94878418,-0.074000977,-15.57375879,-28.82355175,-62.82302049
"72111",72104,-9.948846677,-7.698881834,-11.32382519,-24.9486123,-22.44865136,-17.32373144,-40.82336425,-9.823848631,4.300930663,-0.198999023,-1.948971679,-14.07378222,-15.44876074,-2.69895996,0.05099707,-10.19884277,-13.32379394,-158.3215283
"72130",72123,-34.69845995,-38.07340722,-19.0737041,-15.69875683,-21.44866699,-20.57368066,-29.82353613,-27.19857714,-3.323950195,2.175963867,-14.8237705,-15.69875683,-36.6984287,-11.19882715,-0.074000977,-36.9484248,-17.19873339,-63.19801463
"72170",72163,21.80065722,-2.573961913,-6.323903319,11.55081738,-3.573946288,17.55072363,1.425975586,-6.073907225,5.050918944,6.925889647,18.67570605,-5.198920897,-17.69872558,-17.19873339,-0.198999023,-2.198967773,-4.198936522,39.80037597
"72173",72166,15.92574902,-9.44885449,-14.8237705,2.925952148,-8.073875975,-2.448963867,-5.07392285,-10.44883886,5.050918944,7.17588574,4.675924804,-17.69872558,-18.823708,-17.07373535,-0.074000977,-17.07373535,-16.57374316,-60.57305565
"72209",72202,48.92523339,2.675956054,-8.823864256,2.550958007,31.42550683,21.17566699,-8.448870115,0.05099707,-4.073938476,7.800875975,12.9257959,-0.823989258,10.55083301,-4.823926757,-0.074000977,6.925889647,2.300961913,-151.0716416
"72239",72232,34.92545214,2.42595996,2.800954101,4.675924804,11.30082129,-15.57375879,-7.823879881,7.800875975,2.550958007,3.050950195,14.8007666,6.175901366,9.925842771,-1.823973632,-0.074000977,3.175948241,-4.948924804,65.54997362
"72255",72248,13.92578027,-27.44857324,-12.07381347,1.425975586,-20.07368847,-39.07339159,-3.948940429,-18.823708,-2.573961913,2.925952148,-10.32384082,-21.82366113,-20.9486748,-15.82375488,-0.074000977,-41.07336034,-27.57357128,128.6739873
"72256",72249,11.55081738,-23.82362988,-15.0737666,-0.074000977,-29.94853417,-41.19835839,-3.323950195,-12.32380957,2.675956054,3.550942382,-8.823864256,-18.69870996,-19.32370019,-12.07381347,-0.198999023,-48.44824511,-31.19851464,152.7986103
"72293",72286,6.050903319,-24.82361425,-2.948956054,-3.823942382,-0.573993164,-8.198874022,11.30082129,-20.19868652,14.30077441,4.175932616,-9.698850584,1.425975586,-27.82356738,-13.44879199,0.175995117,-17.44872949,-11.94881543,-60.6980537
"72311",72304,30.67551855,0.800985351,0.550989258,-3.573946288,-0.823989258,1.925967773,27.05057519,13.05079394,9.550848631,-1.573977539,-6.323903319,-7.698881834,14.42577246,17.55072363,0.05099707,-7.823879881,-6.323903319,-120.197124
"72325",72318,13.05079394,-9.198858396,-13.1987959,-21.82366113,-13.1987959,-12.32380957,0.925983398,2.05096582,5.300915038,10.17583886,-22.44865136,-3.948940429,0.925983398,-5.823911131,-0.074000977,-21.07367285,-5.448916991,-95.19751463
